angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,angle_13,angle_14,angle_15,angle_16,angle_17,angle_18,angle_19,angle_20,angle_21,angle_22,angle_23,angle_24,angle_25,angle_26,angle_27,angle_28,angle_29,angle_30,angle_31,angle_32,label
168.2045921372301,6.310841615156406,172.94186113168513,166.85718619328094,153.57331301225605,168.2045921372301,166.85718619328094,6.310841615156406,169.41445914202237,168.2045921372301,172.66966067076456,13.571457610404376,179.7916185750454,148.39058666420897,132.74040986476956,172.66966067076456,148.39058666420897,13.571457610404376,166.41430865250558,172.66966067076456,39.33110537263837,57.40314232199049,172.0672822992494,142.6044468144928,125.32932536853417,93.78277074283035,115.96229816186701,105.72687453037372,111.63055863127073,26.24452583766167,8.923432325715835,107.6897766637734,bicepcurl
168.20828513414563,6.371467753135385,174.69107518736945,171.50822134381127,157.57754129772707,168.20828513414563,171.50822134381127,6.371467753135385,169.9709163550043,168.20828513414563,172.36638912562447,13.918675870435685,179.44674647849675,85.6984732501794,72.10687316516034,172.36638912562447,85.6984732501794,13.918675870435685,165.77940251644313,172.36638912562447,38.91598963126626,58.706419748894575,171.7531174726153,142.50040665802447,123.0027422837567,100.81034233051493,114.59403999974919,105.94146269145844,111.64400754430622,24.61399423654884,8.592169552961607,106.95586277969726,bicepcurl
167.9524275272444,6.185246102097856,175.04208534324968,170.76580239371475,159.02029158456105,167.9524275272444,170.76580239371475,6.185246102097856,170.36229812022677,167.9524275272444,172.21645308785082,14.169395959239461,177.8522372377495,8.805031054595132,5.0309529028379805,172.21645308785082,8.805031054595132,14.169395959239461,165.29095780915404,172.21645308785082,39.00898375537094,60.26865937446283,171.93935357623567,142.39216378997997,114.34938232966181,99.59025665078015,112.9997528579471,106.05910545655149,110.75060056077047,19.114889252628736,0.3482334684353518,106.79106870824236,bicepcurl
167.37548328886427,5.807236357895434,175.42949872650667,169.33844454891536,162.73368259941847,167.37548328886427,169.33844454891536,5.807236357895434,170.43295842193072,167.37548328886427,171.9325134674779,14.20885702430163,176.7264739937137,18.464031786614232,35.16513383587351,171.9325134674779,18.464031786614232,14.20885702430163,165.09202091902003,171.9325134674779,39.14875843633519,60.74951813113368,172.71249110111364,142.87472704469286,116.6015216137856,103.03961563471576,112.49565593837144,106.78212541672596,111.24289449017283,7.9083035175848675,0.4699045022716542,107.59258528425786,bicepcurl
167.5654184057336,5.654964873360802,175.66703466901274,176.1898991018853,168.64036455769173,167.5654184057336,176.1898991018853,5.654964873360802,171.52548847742608,167.5654184057336,171.9987014486258,14.12865719942801,176.14252496979222,69.0703626048471,85.54681993506273,171.9987014486258,69.0703626048471,14.12865719942801,164.89862328827917,171.9987014486258,38.65367338984809,60.82604067026696,173.4805128949605,143.1740905963599,136.8778624648606,105.91913513089224,112.36583396950905,107.97259183371617,112.22976657773341,6.6097406962960745,2.190867993070361,108.18600806440203,bicepcurl
167.548592111811,5.416208546577762,176.42265336730185,176.68052528305014,169.28085360665298,167.548592111811,176.68052528305014,5.416208546577762,174.1711321130024,167.548592111811,172.30405715215883,13.913696003527715,175.72172906598377,91.21403183394233,107.86073779308522,172.30405715215883,91.21403183394233,13.913696003527715,165.1476814337075,172.30405715215883,37.92427221832206,61.82480900924737,174.10620879212212,143.06334508956851,120.48310747912191,109.21570695350117,111.25579061982734,108.8904183026576,113.29944202642147,7.1949343760646425,6.468860786931186,107.6115670669899,bicepcurl
167.60075211808459,5.416535449761469,177.00635623008557,178.42222190444156,169.80769675691064,167.60075211808459,178.42222190444156,5.416535449761469,174.22480056654535,167.60075211808459,172.30307628308466,13.779037305065808,175.99971145654123,95.56979967394267,105.21574833226705,172.30307628308466,95.56979967394267,13.779037305065808,164.62490824837178,172.30307628308466,38.45279155726182,62.44008149068511,174.2713546330375,143.25083476544734,121.4562473816515,106.57882948755244,110.54428489946594,108.4035586210014,112.33537991842147,8.469483639045608,5.630786423537569,106.88682260369137,bicepcurl
167.62981059690037,5.490923011374288,177.51497830156566,177.70982046824523,163.2951945771233,167.62981059690037,177.70982046824523,5.490923011374288,174.36515784332533,167.62981059690037,172.08698076632308,13.768010042508001,176.3779106114436,147.3016106106012,137.86889673979553,172.08698076632308,147.3016106106012,13.768010042508001,164.80326309487472,172.08698076632308,38.86974327296094,62.78196368751159,174.30205571158683,143.14649621429473,88.32122858693243,98.73205569604998,110.1874457064209,107.89407773872105,111.58467001397244,12.613928144410327,8.564535738340588,106.16668250931835,bicepcurl
167.60038976010762,5.581299044931091,177.45938817953436,176.4539808589514,159.0460486919055,167.60038976010762,176.4539808589514,5.581299044931091,174.32600824248016,167.60038976010762,172.09875510797656,13.581988730891714,176.40050495123114,141.49226799658743,123.16794744378817,172.09875510797656,141.49226799658743,13.581988730891714,165.3403027301375,172.09875510797656,39.328593538572385,63.43928976618596,174.69962146046714,142.97409416226327,84.28767886623501,95.87885782036086,109.48565609217286,107.50431772509958,111.18751328693841,15.561523691986249,14.711335733306703,105.48566859747892,bicepcurl
167.54917047711535,5.597226893740502,177.60956483341062,174.59660215639883,152.83733533683258,167.54917047711535,174.59660215639883,5.597226893740502,174.09462767415064,167.54917047711535,172.04475342581466,13.512379609825476,176.99444862416337,57.27234499268073,34.51348194788963,172.04475342581466,57.27234499268073,13.512379609825476,165.60216847611986,172.04475342581466,40.11424574180341,63.37864807562347,175.0218784087086,142.67400257793201,84.32504445601667,96.760013283696,109.52822884279124,106.54955067609711,110.14582686473852,12.962026234133228,4.637185399773643,105.03031743406699,bicepcurl
167.8048750148313,5.711337248068821,177.34545487993555,171.08810984000462,152.81558837937118,167.8048750148313,171.08810984000462,5.711337248068821,173.70507620581523,167.8048750148313,171.9361027599873,13.613874046223096,176.4864816802075,8.86816107752634,12.270767745903791,171.9361027599873,8.86816107752634,13.613874046223096,164.81577555603585,171.9361027599873,40.05820309122427,63.892639251270126,175.16369363815386,141.99939191618395,84.15281693954738,100.6283902879237,108.96752203994757,106.22192755169979,109.12161647224104,8.57173349348383,0.8261272164417361,104.78247400388533,bicepcurl
167.68341396901536,5.620006160863403,176.93011353724307,170.56076766957676,154.28321215442506,167.68341396901536,170.56076766957676,5.620006160863403,173.39291018905493,167.68341396901536,171.74376835784525,13.645590624702207,176.87243887116375,8.199244263424136,9.441900091392569,171.74376835784525,8.199244263424136,13.645590624702207,164.36157815501613,171.74376835784525,40.47205118397423,63.438849994123665,174.4025004436293,141.38078221277104,68.60166226166037,102.38300782787712,109.34950774762262,104.70470345872792,108.40324520374665,7.763614064741695,1.3284018728984301,104.72084005177328,bicepcurl
167.9577096916999,5.70237889562326,176.67083868404683,170.5675803271504,153.39656620608562,167.9577096916999,170.5675803271504,5.70237889562326,173.00096735786545,167.9577096916999,171.63200288643492,13.67547624840033,177.21847103227904,10.016436219078939,6.7993052122191875,171.63200288643492,10.016436219078939,13.67547624840033,164.47465509013833,171.63200288643492,40.361040082036595,62.99288972057863,174.42656179191633,141.28784517457115,61.33609970076838,102.40928443496176,109.81152747115055,104.79883300415557,108.52094884947707,8.848735706589887,1.9402885324610868,104.77780240705653,bicepcurl
167.97817242670718,5.583961163301188,176.43258354172747,170.81193977808263,152.78100739093145,167.97817242670718,170.81193977808263,5.583961163301188,172.0445086618308,167.97817242670718,171.55929860428856,13.62152421279126,177.74359298401987,10.928967327504559,7.758970812245932,171.55929860428856,10.928967327504559,13.62152421279126,164.70950316309836,171.55929860428856,41.6108400409058,62.88374359848048,173.94249462441616,141.92172135490873,58.11408605534999,102.59688629584556,109.9443060952128,103.63523651968364,108.34121857469819,9.0053001100339,1.9700485280182878,104.6206725471061,bicepcurl
167.86827911406374,5.624041992533531,175.9176452309794,168.5875469964599,150.82743401525758,167.86827911406374,168.5875469964599,5.624041992533531,171.39363203787494,167.86827911406374,171.67901747318336,13.42416824503278,178.2281862044038,2.767631661295957,17.4258048023769,171.67901747318336,2.767631661295957,13.42416824503278,164.93570269333762,171.67901747318336,42.591640715024134,62.612979175426496,174.15544709563153,141.8464228878088,66.81397154763386,101.60935150939005,110.20925032642572,102.86412867166706,108.06567352423258,7.351246970556456,0.6629162680211581,104.30389965653926,bicepcurl
167.88710713735324,5.884975608559145,175.44560745812763,168.8086913855894,150.38539601818505,167.88710713735324,168.8086913855894,5.884975608559145,171.47647461268596,167.88710713735324,171.6027855768896,13.27876804546261,178.43573606091977,11.565154391119187,9.797291460380954,171.6027855768896,11.565154391119187,13.27876804546261,164.68731619760078,171.6027855768896,43.101862304103996,62.384482614114326,174.46437329246743,142.07071157517254,78.04182940110057,100.33916237145317,110.52523064169804,102.89010726293827,108.00474074064402,8.905938315482297,0.9479183494322543,104.33909621027676,bicepcurl
168.0323224248932,6.140131126827248,175.165249036279,166.893707393835,152.28773485051892,168.0323224248932,166.893707393835,6.140131126827248,171.82823448096997,168.0323224248932,171.7227548425598,13.005507854578923,178.70812187669878,14.205808944396715,7.812930695678023,171.7227548425598,14.205808944396715,13.005507854578923,164.54999073675128,171.7227548425598,43.8587436038173,62.21987757949229,174.20826060143696,142.4830942867676,65.89023605414518,97.41658970834912,110.70640495660635,102.28378508131726,107.51060032317062,13.736542862929472,2.8190210312882353,104.35561775224313,bicepcurl
167.53828609056032,6.428890093271911,175.32904791217015,167.99591981273082,154.30635613168576,167.53828609056032,167.99591981273082,6.428890093271911,170.7739536406611,167.53828609056032,171.05770836431455,12.908088874960715,178.87719477818922,26.8587181047368,4.048674108868709,171.05770836431455,26.8587181047368,12.908088874960715,165.41795488434295,171.05770836431455,44.37124095838924,62.05662262613765,174.1884806357483,142.63856465765966,58.32400236415089,98.3099447996427,110.90267104225507,101.89468040123944,106.42892587253309,17.542250347731347,4.015057590065208,104.41441293063059,bicepcurl
166.86435061814518,6.654512082551116,175.56845504189488,168.29618919391373,154.32636157095115,166.86435061814518,168.29618919391373,6.654512082551116,170.52543543752898,166.86435061814518,169.91948042522066,13.12223060557018,178.49072159509555,43.81184969576148,20.84064493474481,169.91948042522066,43.81184969576148,13.12223060557018,165.84376586443904,169.91948042522066,44.13523798586416,60.63510082903533,174.36520890894857,142.19653039275178,46.982106688431074,99.79859466918032,112.49020255809594,102.05574139631466,106.46795782319947,19.194098044030834,4.192604474305215,106.1334349073119,bicepcurl
166.11240280726713,7.588602909961648,174.12261922859446,167.45920868653576,155.804917188441,166.11240280726713,167.45920868653576,7.588602909961648,170.7901700185738,166.11240280726713,168.1808814659285,13.267394957807545,178.79939408614646,157.06445036324516,134.9570744849181,168.1808814659285,157.06445036324516,13.267394957807545,167.13284869277976,168.1808814659285,44.14761862059543,58.308014959015026,173.68428149464413,142.0508744885823,62.43363973006674,87.04464043579293,115.13653446789283,101.76500911592495,105.54465636929152,44.711082995273095,9.557625367416978,108.13616705281991,bicepcurl
164.2582965901717,8.21833820450014,172.31788695338554,168.46159749367715,158.54893918615554,164.2582965901717,168.46159749367715,8.21833820450014,166.9480270399499,164.2582965901717,166.71495065531374,13.284481926054204,179.17295484807224,174.86845878009152,162.18845395910037,166.71495065531374,174.86845878009152,13.284481926054204,167.72874137046554,166.71495065531374,43.7119358763831,54.72079304377941,173.06922299778026,141.84438244216324,66.849149452637,76.75498789305843,118.99399139434206,101.97878459047234,105.75862779420626,17.995465815860882,26.887297859915076,111.22043888976727,bicepcurl
161.91848897363639,8.55945040027996,171.84279906561895,168.122405913333,159.53974737092585,161.91848897363639,168.122405913333,8.55945040027996,167.93003767702427,161.91848897363639,164.18666720024518,12.96527875045077,179.42887367245015,172.95705504340924,154.56713464824142,164.18666720024518,172.95705504340924,12.96527875045077,167.5783542852087,164.18666720024518,43.78083724664589,55.15419503341977,172.8772107586912,142.20118480265066,55.290362291836935,68.80616301832828,118.52549542980981,101.941845214512,105.4311124492161,12.73829457782065,17.899895278639427,110.68470828735552,bicepcurl
160.3596833781167,9.035620156035895,172.40534728397571,168.57811993622977,153.18033077267762,160.3596833781167,168.57811993622977,9.035620156035895,167.6540540735323,160.3596833781167,161.88888917183053,13.24454810423092,178.7075998282952,78.85777577319722,57.12392052943599,161.88888917183053,78.85777577319722,13.24454810423092,169.7268215084026,161.88888917183053,43.128938177779624,54.931883680307095,173.0690835241951,142.63344855078847,55.252885135615664,52.97790590449432,118.88481838165018,103.06486058210425,106.48842545270358,11.8531441664883,7.692065131452023,111.83208794427517,bicepcurl
158.6026173718624,9.645281918720283,174.28543714333196,169.45126136480096,155.86122225486656,158.6026173718624,169.45126136480096,9.645281918720283,168.8307461127127,158.6026173718624,159.31008429328418,13.158538552551015,177.98256170966445,56.6695459791721,34.79640322971269,159.31008429328418,56.6695459791721,13.158538552551015,169.77361543591766,159.31008429328418,42.390870947804274,53.80748312677233,174.1507954748242,142.57853452494325,55.06238439870305,51.46069844055583,120.09539332725836,104.51422311572796,109.70446090347613,21.24124251745672,5.82835970444698,113.73101132557534,bicepcurl
154.2765196867858,11.65247564278761,172.3280258785159,169.69103450021058,161.49411248569865,154.2765196867858,169.69103450021058,11.65247564278761,167.81273634534972,154.2765196867858,156.0024626612229,12.714414335943465,178.41845682969605,54.3512732008415,27.26745357962384,156.0024626612229,54.3512732008415,12.714414335943465,167.56950572278214,156.0024626612229,41.339603183921334,51.03219366318195,174.67831965775216,142.8100021612571,57.366352964353354,58.010316679292245,123.18972908141404,106.47133244181069,109.71137790751851,40.16001369899671,7.242784900119797,116.07766619758046,bicepcurl
152.32949960238423,12.195658300332678,173.53295719791456,164.88305082697855,159.8838276829039,152.32949960238423,164.88305082697855,12.195658300332678,167.16083607066773,152.32949960238423,153.58356071044392,12.651445788141682,178.75616844146737,147.06999184157704,125.43225220870794,153.58356071044392,147.06999184157704,12.651445788141682,167.81900716322153,153.58356071044392,40.29723953824956,55.16357403158769,175.76226029673543,142.11429249722144,62.70689890396454,58.48042003471409,118.77649186441579,107.62645913949686,108.41486760000737,16.69796998817034,6.240036964803816,111.25196766626352,bicepcurl
145.73427859099985,12.722520011207449,174.48410369376236,162.97384080148404,152.70103045000616,145.73427859099985,162.97384080148404,12.722520011207449,173.3381980192654,145.73427859099985,148.52281607135018,12.764525649413999,178.63020372955182,175.1726052503911,167.48861256401688,148.52281607135018,175.1726052503911,12.764525649413999,166.82410214604056,148.52281607135018,41.741577878315546,58.64692115355752,175.8179971669227,142.20017580861105,65.83297770746476,41.9095837123646,115.09213386558952,105.82809774671401,105.83852747930496,10.392434445939703,1.1962077442886783,108.16780739346598,bicepcurl
138.0421994639386,13.384264690778805,175.25405249660528,163.20855256676253,150.6423055222826,138.0421994639386,163.20855256676253,13.384264690778805,169.8620777778637,138.0421994639386,139.58930262704683,12.461273544045921,177.24241213778956,176.6077462350951,175.0725922190159,139.58930262704683,176.6077462350951,12.461273544045921,161.2011719951776,139.58930262704683,42.23331921139254,58.5088112989559,176.423845051143,141.594793647762,75.7324834652358,36.03985379340974,115.3701894707157,105.37183072909943,106.00994074900277,23.797814459243106,17.926599861816,109.61490274328467,bicepcurl
128.10036010903406,14.48754022955966,176.3768403884164,168.39115063470672,153.54741025170344,128.10036010903406,168.39115063470672,14.48754022955966,161.91262330626964,128.10036010903406,94.41607184457403,10.315892657215441,176.18921610707534,156.3221676238344,165.96420143312338,94.41607184457403,156.3221676238344,10.315892657215441,140.1014853475834,94.41607184457403,41.660952287274206,58.35573269441206,176.35436105787625,140.76595852279848,87.26310141799058,44.858779100793065,115.59873624079353,105.55094869333533,110.76063314380866,5.924614303119228,15.983422304910368,110.41081804486356,bicepcurl
108.57243919810189,14.727357372102782,176.86382131255993,169.48014187880665,156.05178594198358,108.57243919810189,169.48014187880665,14.727357372102782,175.80175274632575,108.57243919810189,54.65858336911162,9.131353641516643,176.4027832699321,170.75551283914805,176.8615816600099,54.65858336911162,170.75551283914805,9.131353641516643,126.55128177775687,54.65858336911162,41.99569895614565,59.47894998988442,176.12100728333195,141.85520599463524,89.08619630746814,71.29383561711158,114.48171097527958,105.42461203788818,111.13880871395673,5.006560055893775,19.36638906213925,109.77487509709799,bicepcurl
101.32094611721519,15.385624951140803,177.5651912721972,170.66067723454253,156.173711474252,101.32094611721519,170.66067723454253,15.385624951140803,168.87496984217552,101.32094611721519,101.12084298359491,9.223102095269038,176.65386980172315,176.7730616521271,160.10663915282376,101.12084298359491,176.7730616521271,9.223102095269038,153.97167882015435,101.12084298359491,43.59357979116932,61.13593552635476,176.9290720733177,142.30603102299986,101.0119981643067,49.9728485109091,112.76181551868768,104.17890230246203,108.09063067477129,16.910227905077722,10.69729683052634,108.46388402647099,bicepcurl
98.02325594071398,16.500815913553947,178.16217588211717,173.38052396244547,153.82057867825023,98.02325594071398,173.38052396244547,16.500815913553947,166.4942581864084,98.02325594071398,118.25473367535358,9.188130487573229,176.54269172360222,176.12293986410046,153.5082011097513,118.25473367535358,176.12293986410046,9.188130487573229,167.81991142821144,118.25473367535358,44.55953745679069,61.09778325766764,176.33247902874024,142.0780542983681,109.48420172928013,47.86188136886918,112.62175224256856,102.17526292925606,105.86683641856769,0.09092084092832087,3.129518886091452,108.81209828699137,bicepcurl
84.71915156504078,14.574858648850071,178.03629004048491,176.0071432313275,159.34127732108686,84.71915156504078,176.0071432313275,14.574858648850071,167.3862555166027,84.71915156504078,110.525952065077,8.732367452717035,176.55931905493537,175.74906541875612,159.38797088292438,110.525952065077,175.74906541875612,8.732367452717035,177.6299862308124,110.525952065077,46.205900003672724,63.92976573518542,175.04865372327106,140.98609679555648,106.85757949894952,64.5245689761866,109.61784979745826,98.31892171966513,105.24353503743308,4.927221338601027,1.6662685869433005,105.97514238439275,bicepcurl
66.45818801963203,16.069477029013246,175.55250530033942,160.032114395895,154.00252472322302,66.45818801963203,160.032114395895,16.069477029013246,152.46584230122022,66.45818801963203,81.33557022367425,8.075037244414903,176.49603151608937,13.983269777992168,28.82964057445213,81.33557022367425,13.983269777992168,8.075037244414903,174.76078705057427,81.33557022367425,46.551908728955006,71.0549325600648,175.02373698733047,140.0297346077429,94.4774527315463,90.00046035309742,102.24702858272349,96.97409130501671,105.80153338785706,5.291276670928732,7.424915377089734,98.67104834914227,bicepcurl
40.667763884221955,15.020984937874463,176.2957284318165,167.10257479606187,158.83726837505668,40.667763884221955,167.10257479606187,15.020984937874463,174.2924113073411,40.667763884221955,43.050384541061966,6.177510187380978,176.8491194107967,175.93541050302275,174.37871555459753,43.050384541061966,175.93541050302275,6.177510187380978,171.21384915642068,43.050384541061966,46.50842736344611,71.66068037392945,175.14725678844962,140.05307672312446,92.4181610893342,137.26658538600194,101.53003550967424,96.82618072178366,106.69281722287485,6.187333785675857,1.2030363689229788,97.88594816760454,bicepcurl
32.18399975238223,14.90438558898209,174.77543189010035,164.58490717925062,150.7536647765986,32.18399975238223,164.58490717925062,14.90438558898209,138.84937382702518,32.18399975238223,31.726089525962074,1.954632540881148,176.70288346008093,179.9662190052738,160.78185393372272,31.726089525962074,179.9662190052738,1.954632540881148,162.44733884294433,31.726089525962074,46.23907356770804,70.16919527490566,175.4348496080575,139.8670587870622,101.45744033689829,157.47966165466067,103.06434955870321,97.17155987773117,109.61861431450635,10.010495097674541,1.1887916934826521,99.50861971652861,bicepcurl
34.03720064000614,12.39171663995597,173.22939874367407,142.9062053722029,138.4332029138113,34.03720064000614,142.9062053722029,12.39171663995597,157.67455286781728,34.03720064000614,28.625494412412785,0.35631220334007463,176.89555139093844,179.92653498328704,161.86463076647252,28.625494412412785,179.92653498328704,0.35631220334007463,166.53236928193897,28.625494412412785,48.66570495921762,69.86749750968339,175.70743611569546,139.67935477480435,139.10393334445257,151.0026423432277,103.3736054386539,94.69495965699804,109.43550775001876,14.331429265890403,0.2775918549023351,99.71412541692679,bicepcurl
33.21605379668019,14.745141032265057,175.43334272525206,167.99773671527035,157.5558372057638,33.21605379668019,167.99773671527035,14.745141032265057,160.65319864581696,33.21605379668019,25.526082229699817,0.5670849113567101,177.1355183760979,176.42774928902398,163.3364564524135,25.526082229699817,176.42774928902398,0.5670849113567101,170.00307330130502,25.526082229699817,50.872780579112664,70.02702987825731,175.94147612608452,139.33113250410412,134.7648792198263,150.3984631771338,103.12097243236849,92.23042496667966,100.97462632948162,12.93294145384972,3.503532388675825,99.32459201415922,bicepcurl
45.814327869709956,21.227435723754507,176.08485392568716,170.93771706752307,161.66593892681144,45.814327869709956,170.93771706752307,21.227435723754507,165.12271218811654,45.814327869709956,26.197349606575326,0.7464849787885232,176.81084012554274,176.25045501566677,167.87240850497355,26.197349606575326,176.25045501566677,0.7464849787885232,170.28521853119676,26.197349606575326,50.74537537882442,71.21720919498671,176.23542292127698,138.17103410319848,164.056050535097,156.7342467278819,101.87300648779433,91.40154304801592,103.24263479266756,12.050849203092282,5.434383498524449,98.3828788451634,bicepcurl
49.47521990190949,23.20931032764119,177.5469593480418,177.0521314242772,167.2232040655325,49.47521990190949,177.0521314242772,23.20931032764119,166.96198470158518,49.47521990190949,25.86160299133674,0.7016060388110839,176.5134015675414,176.5255172552855,167.9646623514731,25.86160299133674,176.5255172552855,0.7016060388110839,170.36546561701414,25.86160299133674,48.838838656664784,72.16565921412142,175.93845268101632,136.79482061703618,159.58851055168753,157.39936496922863,100.7479816271458,91.45130878264422,105.62273141289123,14.46842394530332,10.537874335219684,97.75820637159947,bicepcurl
44.60980678811325,26.553579454707307,177.84231705969083,179.05497035171254,169.06001438030816,44.60980678811325,179.05497035171254,26.553579454707307,143.9067856964496,44.60980678811325,27.142761395501267,1.099240838975332,176.3090130167489,176.66028704724505,170.44862970998278,27.142761395501267,176.66028704724505,1.099240838975332,171.74940320220503,27.142761395501267,47.73089613504735,72.67720798293949,173.921691545259,136.80656547103274,156.52218861973174,152.56003914754592,100.13314780844269,90.99910548658636,106.41120685205516,14.481794168749682,7.303831431775284,97.41329631336846,bicepcurl
